batch,heads,seqlen,head_dim,causal,precision,status,measured_runtime_ms,measured_runtime_std_ms,measured_bottleneck,error
1,64,16384,128,False,fp8,ok,5.248095989227295,0.26131490867023016,unknown,
4,16,1024,64,True,bf16,ok,0.07215999811887741,0.0029404856238766748,unknown,
4,16,1024,64,True,fp16,ok,0.07360000163316727,0.0016910110276844037,unknown,
4,16,1024,64,True,fp8,ok,0.07609599828720093,0.0013991733020566474,unknown,
4,16,1024,64,False,bf16,ok,0.08428800106048584,0.001869879251130649,unknown,
4,16,1024,64,False,fp16,ok,0.08348800241947174,0.0033763556152891674,unknown,
4,16,1024,64,False,fp8,ok,0.08179199695587158,0.00117697266115404,unknown,
4,16,1024,128,True,bf16,ok,0.07545600086450577,0.0011558163077655657,unknown,
4,16,1024,128,True,fp16,ok,0.07660800218582153,0.0016072795452219638,unknown,
4,16,1024,128,True,fp8,ok,0.07817599922418594,0.00546609229623094,unknown,
4,16,1024,128,False,bf16,ok,0.09203200042247772,0.002192526488027086,unknown,
4,16,1024,128,False,fp16,ok,0.09359999746084213,0.0018059733951569683,unknown,
4,16,1024,128,False,fp8,ok,0.08422400057315826,0.0010571634229036234,unknown,
4,16,2048,64,True,bf16,ok,0.11475200206041336,0.0011830489109966012,unknown,
4,16,2048,64,True,fp16,ok,0.11462400108575821,0.002086586054922261,unknown,
4,16,2048,64,True,fp8,ok,0.11919999867677689,0.0019806166124254915,unknown,
4,16,2048,64,False,bf16,ok,0.17148800194263458,0.002042292280360565,unknown,
4,16,2048,64,False,fp16,ok,0.16870400309562683,0.002729508606509072,unknown,
4,16,2048,64,False,fp8,ok,0.14870400726795197,0.0032416467425684125,unknown,
4,16,2048,128,True,bf16,ok,0.12636800110340118,0.0029810011045514197,unknown,
4,16,2048,128,True,fp16,ok,0.12489599734544754,0.0021755314713637532,unknown,
4,16,2048,128,True,fp8,ok,0.12086399644613266,0.0035195366020495007,unknown,
4,16,2048,128,False,bf16,ok,0.19228799641132355,0.004257672202382798,unknown,
4,16,2048,128,False,fp16,ok,0.19171200692653656,0.003624117548994015,unknown,
4,16,2048,128,False,fp8,ok,0.1533759981393814,0.0011185800541685463,unknown,
4,16,4096,64,True,bf16,ok,0.2479040026664734,0.0035934626292709283,unknown,
4,16,4096,64,True,fp16,ok,0.2491839975118637,0.0022767511006204343,unknown,
4,16,4096,64,True,fp8,ok,0.24457600712776184,0.0025482901822901534,unknown,
4,16,4096,64,False,bf16,ok,0.43516799807548523,0.004216734724863315,unknown,
4,16,4096,64,False,fp16,ok,0.4382080137729645,0.003058521397991425,unknown,
4,16,4096,64,False,fp8,ok,0.36287999153137207,0.0020164329954441775,unknown,
4,16,4096,128,True,bf16,ok,0.26736000180244446,0.004864043811172008,unknown,
4,16,4096,128,True,fp16,ok,0.2703999876976013,0.002911365138324785,unknown,
4,16,4096,128,True,fp8,ok,0.25305598974227905,0.0018618421013410116,unknown,
4,16,4096,128,False,bf16,ok,0.5019840002059937,0.003302437596350523,unknown,
4,16,4096,128,False,fp16,ok,0.5057600140571594,0.0041602016637664425,unknown,
4,16,4096,128,False,fp8,ok,0.37305599451065063,0.004231951956613198,unknown,
4,16,8192,64,True,bf16,ok,0.7160639762878418,0.0022865651947769905,unknown,
